Id,Date,Name,Active,JobTitle,Affiliation,Institution,GrossSalary_Year,GrossSalary_Month,GrossSalary_Month_Base,GrossSalary_Month_Supplement,GrossSalary_Month_Diets,BirthDate
"1957,08-11-2021,Susana Crisóstomo Sanz,1,Directora del Gabinete del Ministro de Interior,Sin partido,Gobierno De España,""87.101,14"",""6.221,51"",,,,"
"1958,08-11-2021,Rocío García Romero,0,Directora del Gabinete del Ministro de Interior,Sin partido,Gobierno De España,""97.385,39"",,,,,"
"1959,08-11-2021,Gemma Del Rey Almansa,1,Subsecretaria de Trabajo y Economía Social,Sin partido,Gobierno De España,""104.659,04"",""7.475,65"",,,,"
"1960,08-11-2021,Ernesto Abati García-Manso,1,""Subsecretario de Agricultura, Pesca y Alimentación"",Sin partido,Gobierno De España,""110.003,90"",""7.857,42"",,,,"
"1961,08-11-2021,Luis Álvarez-Ossorio Álvarez,0,""Subsecretario de Agricultura, Pesca y Alimentación"",Sin partido,Gobierno De España,""110.003,90"",,,,,"
"1962,08-11-2021,Eduardo Fernández Palomares,1,Subsecretario de Cultura y Deporte,Sin partido,Gobierno De España,""105.981,74"",""7.570,12"",,,,"
"1963,08-11-2021,Pedro Francisco Guillén Marina,0,Subsecretario de Igualdad,Sin partido,Gobierno De España,""116.167,58"",,,,,"
"1964,08-11-2021,Verónica Ollé Sesé,1,""Subsecretaria de Inclusión, Seguridad Social y Migraciones"",Sin partido,Gobierno De España,""104.192,48"",""7.442,32"",,,,"
"1965,08-11-2021,Iria Álvarez Besteiro,1,""Secretaria general técnica de Inclusión, Seguridad Social y Migraciones"",Sin partido,Gobierno De España,""85.698,49"",""6.121,32"",,,,"
"1966,08-11-2021,María Raquel González Peña,0,""Subsecretaria de Inclusión, Seguridad Social y Migraciones"",Sin partido,Gobierno De España,""104.192,48"",,,,,"
"1967,08-11-2021,Milagros Paniagua San Martín,1,Secretaria general de Objetivos y Políticas de Inclusión y Previsión Social,Sin partido,Gobierno De España,""95.462,31"",""6.818,74"",,,,"
"1968,08-11-2021,José María Casado Garcia,0,Secretario general de Objetivos y Políticas de Inclusión y Previsión Social,Sin partido,Gobierno De España,""111.090,92"",,,,,"
"1969,08-11-2021,José Antonio García García,1,Subsecretario de Consumo,Sin partido,Gobierno De España,""108.113,86"",""7.722,42"",,,,"
"1970,08-11-2021,Luis Cerdán Ortiz-Quintana,1,Subsecretario de Universidades,Sin partido,Gobierno De España,""106.148,40"",""7.582,03"",,,,"
"1971,08-11-2021,Luis García Montero,1,Director del Instituto Cervantes,Sin partido,Instituto Cervantes,""97.784,26"",""6.984,59"",,,,"
"1972,08-11-2021,Juana López Pagán,1,Directora General de Políticas contra la Despoblación,Sin partido,Gobierno De España,""72.217,72"",""5.158,41"",,,,"
"1973,08-11-2021,Francisco Toledo Lobo,1,Presidente de Puertos del Estado,Sin partido,Gobierno De España,""117.554,64"",""8.396,76"",,,,"
"1974,08-11-2021,María Teresa Arévalo Caraballo,1,Asesora en el Ministerio de Igualdad,Sin partido,Gobierno De España,""51.945,67"",""3.710,41"",,,,27/10/1980"
"1975,08-11-2021,María Sandra García Martín,0,Delegada del Gobierno en la Comunidad Autónoma de Andalucía,Sin partido,Gobierno De España,""88.359,66"",,,,,"
"1976,08-11-2021,Ainoa Quiñones Montellano,1,Delegada del Gobierno en la Comunidad Autónoma de Cantabria,Sin partido,Gobierno De España,""78.786,11"",""5.627,58"",,,,"
"1977,08-11-2021,Francisco Tierraseca Galdón,1,Delegado del Gobierno en la Comunidad Autónoma de Castilla-La Mancha,Sin partido,Gobierno De España,""97.829,71"",""6.987,84"",,,,"
"1978,08-11-2021,Ana María Calvo Sastre,1,Delegada del Gobierno en la Comunidad Autónoma de Islas Baleares,Sin partido,Gobierno De España,""85.215,81"",""6.086,84"",,,,"
"1979,08-11-2021,Anselmo Pestana Padrón,1,Delegada del Gobierno en la Comunidad Autónoma de Canarias,Sin partido,Gobierno De España,""88.064,39"",""6.290,31"",,,,"
"1980,08-11-2021,Pilar Sánchez Núñez,1,Consejera,Sin partido,Comisión Nacional De Los Mercados Y La Competencia,""115.855,32"",""8.275,38"",,,,"
"1981,08-11-2021,Carlos Aguilar Paredes,1,Consejero,Sin partido,Comisión Nacional De Los Mercados Y La Competencia,""115.855,32"",""8.275,38"",,,,"
"1982,08-11-2021,Josep Maria Salas Prat,1,Consejero,Sin partido,Comisión Nacional De Los Mercados Y La Competencia,""115.855,32"",""8.275,38"",,,,"
"1983,08-11-2021,Pedro Fernández Peñalver,1,Delegado del Gobierno en la Comunidad Autónoma de Andalucía,Sin partido,Gobierno De España,""88.359,66"",""6.311,40"",,,,"
"1984,08-11-2021,Maurici Lucena,1,Presidente,Sin partido,Aena,""168.977,50"",""12.069,82"",,,,"
"1985,08-11-2021,Alberto Palomo Lozano,1,Responsable de la Oficina del Dato (Chief Data Officer) del Gobierno de España,Sin partido,Gobierno De España,""70.058,30"",""5.004,16"",,,,"
"1986,08-11-2021,Judit Alexandra González Pedraz,1,Directora del Departamento de Coordinación Técnica y Jurdíca,Sin partido,Gobierno De España,""0,00"",""0,00"",,,,"
"1987,08-11-2021,Rafael Fernández Valverde,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"1988,08-11-2021,Vicente Guilarte Gutiérrez,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"1989,08-11-2021,Álvaro Cuesta Martínez,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""122.908,38"",""8.779,17"",,,,"
"1990,08-11-2021,José Antonio Ballestero Pascual,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""122.908,38"",""8.779,17"",,,,"
"1991,08-11-2021,Gerardo Martínez Tristán,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"1992,08-11-2021,Enrique Lucas Murillo De La Cueva,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"1993,08-11-2021,Clara Martínez De Careaga García,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"1994,08-11-2021,Juan Martínez Moya,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""122.908,38"",""8.779,17"",,,,"
"1995,08-11-2021,Roser Bach Fabregó,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"1996,08-11-2021,Nuria Díaz Abad,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""122.908,38"",""8.779,17"",,,,"
"1997,08-11-2021,Rafael Mozo Muelas,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""122.908,38"",""8.779,17"",,,,"
"1998,08-11-2021,Wenceslao Francisco Olea Godoy,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"1999,08-11-2021,Carmen Llombart Pérez,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"2000,08-11-2021,Pilar Sepúlveda García De La Torre,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""122.908,38"",""8.779,17"",,,,"
"2001,08-11-2021,María Concepción Sáez Rodríguez,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"2002,08-11-2021,Juan Manuel Fernández Martínez,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""122.908,38"",""8.779,17"",,,,"
"2003,08-11-2021,María Victoria Cinto Lapuente,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"2004,08-11-2021,María Del Mar Cabrejas Guijarro,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"2005,08-11-2021,José María Macías Castaño,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"2006,08-11-2021,María Ángeles Carmona Vergara,1,Vocal del Consejo General del Poder Judicial,Sin partido,Poder Judicial,""0,00"",""0,00"",,,,"
"2007,08-11-2021,Francina Armengol I Socias,1,Presidenta del Govern,PSOE,Gobierno Illes Balears,""69.084,68"",""4.934,62"",""69.084,68"",,,"
"2008,08-11-2021,Isabel Maria Busquets I Hidalgo,0,""Consellera de Innovación, Investigación y Turismo"",Sin partido,Gobierno Illes Balears,""58.461,06"",,,,,"
"2009,08-11-2021,Josep Mallol Vicens,0,Secretario General,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2010,08-11-2021,Antoni Sansó Servera,0,Director general de Turismo,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2011,08-11-2021,Pablo Pindado Felix,1,Director general de Fondos Europeos,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2012,08-11-2021,Juan Benjamín Villoslada Gil,0,Director general de Desarrollo Tecnológico,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2013,08-11-2021,José Luis Pons Hinojosa,1,Director general de Política Universitaria e Investigación,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2014,08-11-2021,Pilar Costa I Serra,1,Diputada,PSOE,Parlamento De Baleares,""0,00"",""0,00"",,,,"
"2015,08-11-2021,Teresa Suárez Genovard,0,Secretaria General Consellería Presidencia,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2016,08-11-2021,Josep Enric Claverol I Flortit,0,Director general de Relaciones Institucionales y Acción Exterior,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2017,08-11-2021,Beatriz Gamundí Molina,0,Directora general de Relaciones con el Parlament,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2018,08-11-2021,Juan Ignacio Morey Marqués,1,Director general de Presupuestos,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2019,08-11-2021,Álvaro Gil I Amigo,1,Director general de Comunicación,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2020,08-11-2021,Lourdes Aguiló Bannàssar,1,Directora de la Abogacía,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2021,08-11-2021,Montserrat Berini Pérez,0,Directora general de Transparencia y Buen Gobierno,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2022,08-11-2021,Maria Asunción Sáez Amer,1,Secretaria General Consejería de Presidencia,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2023,08-11-2021,Catalina Cladera I Crespí,0,Consellera de Hacienda y AAPP,Sin partido,Gobierno Illes Balears,""58.461,06"",,,,,01/01/1972"
"2024,08-11-2021,Maria Begoña Morey Aguirre,1,Secretaria General Consellería Hacienda,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2025,08-11-2021,Joan Martí Cerdà,1,Interventor general,Sin partido,Gobierno Illes Balears,""83.551,34"",""5.967,95"",,,,"
"2026,08-11-2021,José Luis Gil Martín,0,""Director general del Tesoro, Política Financiera y Patrimonio"",Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2027,08-11-2021,Joan Carrió Vidal,0,Director general de Presupuestos y Financiación,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2028,08-11-2021,Pedro Jiménez Ramírez,0,Director general de Función Pública y AAPP,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2029,08-11-2021,Pere Perelló Payeras,0,Director general de Emergencias e Interior,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2030,08-11-2021,Martí Xavier March I Cerdà,1,""Consejero de Educación, Universidad e Investigación"",PSOE,Gobierno Illes Balears,""60.971,37"",""4.355,10"",,,,01/01/1954"
"2031,08-11-2021,Francisco Javier Gálvez Capellá,0,Secretario General Consellería Educación,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2032,08-11-2021,Maria Francisca Alorda Vilarrubias,0,Directora general Formación Profesional y Formación del Profesorado,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2033,08-11-2021,Jaume Ribas Seguí,0,Director general de Innovación y Comunidad Educativa,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2034,08-11-2021,Juan José Montaño Moreno,0,Director general de Política Universitaria y de Enseñanza Superior,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2035,08-11-2021,Antonio Morante Milla,1,""Director general de Planificación, Ordenación y Centros"",Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2036,08-11-2021,Rafaela Sánchez Benítez,1,Directora general de Personal Docente,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2037,08-11-2021,Joan Marquès Coll,1,Delegado territorial de Educación en Menorca,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2038,08-11-2021,Margarida Ferrer Marí,1,Delegado territorial de Educación en Ibiza y Formentera,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2039,08-11-2021,Josefa Santiago I Rodríguez,1,Consejera Asuntos Sociales y Deportes,Sin partido,Gobierno Illes Balears,""60.971,37"",""4.355,10"",,,,"
"2040,08-11-2021,Isabel Eugenia Nora Del Castillo,0,Secretaria General Consellería Servicios Sociales,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2041,08-11-2021,Andrés Horrach Torrens,0,Director general de Planificación y Servicios Sociales,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2042,08-11-2021,Marta Carrió Palou,1,""Directora general de Infancia, Juventud y Familias"",Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2043,08-11-2021,Juan Manuel Rosa González,1,""Director general de Planificación, Equipamentos y Formación"",Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2044,08-11-2021,Antonio Servera Saletas,0,Director general de Cooperación,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2045,08-11-2021,Serafín Carballo García,1,Director de la Oficina de la Infancia y la Adolescencia,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2046,08-11-2021,Patricia Juana Gómez I Picard,1,Consejera de Salud y Consumo,PSOE,Gobierno Illes Balears,""60.971,37"",""4.355,10"",,,,"
"2047,08-11-2021,Guadalupe Pulido Román,1,Secretaria General Consellería Salud,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2048,08-11-2021,María José Ramos Montserrat,0,Directora general de Salud Pública y Participación,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2049,08-11-2021,Benito Prósper Gutiérrez,1,Secretario Consellería de AAPP y Modernización,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2050,08-11-2021,Francesc Josep Dalmau Fortuny,1,Teniente de alcalde,PSIB-PSOE,Ayuntamiento De Palma De Mallorca,""52.575,96"",""3.755,43"",,,,"
"2051,08-11-2021,Margalida Frontera Borrueco,1,""Directora general de Acreditación, Docencia e Investigación en Salud"",Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2052,08-11-2021,Iago Negueruela I Vázquez,1,""Consejero de Modelo Económico, Turismo y Trabajo"",PSOE,Gobierno Illes Balears,""60.971,37"",""4.355,10"",,,,"
"2053,08-11-2021,Jaume Colom Adrover,1,Secretario General Consellería Economía,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2054,08-11-2021,Isabel Castro Fernández,0,""Directora general de Trabajo, Economía Social y Salud Laboral"",Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2055,08-11-2021,Manuel Porras Romero,0,Director general de Política Industrial,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2056,08-11-2021,María Pilar Sansó Fuster,0,Directora general de Comercio y Empresa,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2057,08-11-2021,Llorenç Pou Garcias,1,Director general de Modelo Económico y Ocupación,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2058,08-11-2021,Vicenç Vidal I Matas,0,""Conseller de Medio Ambiente, Agricultura y Pesca"",Sin partido,Gobierno Illes Balears,""58.461,06"",,,,,"
"2059,08-11-2021,Catalina Inés Perelló I Carbonell,1,Secretaria General Consellería de Medio Ambiente y Territorio,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2060,08-11-2021,Antoni Alorda Vilarrubias,1,Presidente de la Comisión Balear de Medio Ambiente,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,07/06/1965"
"2061,08-11-2021,Juana María Garau Muntaner,1,Directora general de Recursos Hídricos,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2062,08-11-2021,Joan Mercant Terrassa,1,Director general de Pesca y Medio Marino,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2063,08-11-2021,Miquel Mir Gual,1,Consejero de Medio Ambiente y Territorio,Sin partido,Gobierno Illes Balears,""60.971,37"",""4.355,10"",,,,"
"2064,08-11-2021,Sebastià Sansó I Jaume,1,Director general de Residuos y Educación Ambiental,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2065,08-11-2021,Mateu Ginard I Sampol,0,Director general de Agricultura y Ganadería,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2066,08-11-2021,Núria Collado Edo,0,Secretaria General Consellería Territorio,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2067,08-11-2021,Jaume Mateu Lladó,1,Director general de Miovilidad y Transporte Terrestre,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2068,08-11-2021,Francesc Xavier Ramis Otazua,1,Director general de Transporte Marítimo y Aéreo,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2069,08-11-2021,Luís Antonio Corral Juan,0,Director general de Ordenación del Territorio,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2070,08-11-2021,Eduardo Vila Riera,0,Director general de Arquitectura y Vivienda,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2071,08-11-2021,Francesca Tur Riera,0,""Consellera de Cultura, Participación y Deportes"",Sin partido,Gobierno Illes Balears,""58.461,06"",,,,,"
"2072,08-11-2021,Guillem Joan Fullana Daviu,0,Secretario General Consellería Cultura,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2073,08-11-2021,Marta Maria Fuxà Vidal,0,Directora general de Política Lingüística,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2074,08-11-2021,Joana Català Coll,0,Directora general de Cultura,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2075,08-11-2021,Carles Gonyalons Sureda,1,Director general de Deportes y Juventud,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2076,08-11-2021,Manel Santana Morro,0,Director general de Participación y Memoria Democrática,Sin partido,Gobierno Illes Balears,""53.998,80"",,,,,"
"2077,08-11-2021,Juan Pedro Yllanes Suárez,1,Vicepresidente y consejero de Transición Energética y Sectores Productivos,Podemos,Gobierno Illes Balears,""60.971,37"",""4.355,10"",,,,12/01/1960"
"2078,08-11-2021,Mercedes Garrido Rodríguez,1,""Consejera de Presidencia, Cultura e Igualdad"",Sin partido,Gobierno Illes Balears,""60.971,37"",""4.355,10"",,,,"
"2079,08-11-2021,María Asunción Jacoba Pía De La Concha García-Mauriño,1,""Consejera Agricultura, Pesca y Alimentación"",Podemos,Gobierno Illes Balears,""66.971,37"",""4.783,67"",""60.971,37"",""6.000,00"",,25/07/1954"
"2080,08-11-2021,Josep Marí I Ribas,1,Consejero de Movilidad y Vivienda,Sin partido,Gobierno Illes Balears,""66.971,37"",""4.783,67"",""60.971,37"",""6.000,00"",,"
"2081,08-11-2021,Miquel Company I Pons,1,""Consejero de Fondos Europeos, Universidad y Cultura"",Sin partido,Gobierno Illes Balears,""66.971,37"",""4.783,67"",""60.971,37"",""6.000,00"",,"
"2082,08-11-2021,Francesc Antich Oliver,0,Comisionado Autonómico de Baleares en Madrid,PSOE,Gobierno Illes Balears,""58.000,00"",,,,,28/11/1958"
"2083,08-11-2021,Paula De Cristina De Juan Salva,1,Secretaria General Consejería de Transición Energética,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2084,08-11-2021,Nuria Riera Riera,1,Directora general de Innovación,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2085,08-11-2021,Miguel José Piñol Alba,1,Director general de Comercio,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2086,08-11-2021,Aitor Urresti González,1,Director general de Energia y Cambio Climático,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,15/01/1975"
"2087,08-11-2021,Catalina Solivellas Rotger,1,Delegada de la Presidencia para la Cultura,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2088,08-11-2021,Yolanda Garví Blázquez,1,Directora general de Coordinación,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2089,08-11-2021,Miguel Angel Coll Canyellas,1,Director general de Relaciones Institucionales y con el Parlament,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2090,08-11-2021,Catalina Ana Galmés Trueba,1,Directora general del Tesoro,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2091,08-11-2021,Francesc Miralles Mascaró,1,Director general de Cooperación Local y Patrimonio,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,26/08/1978"
"2092,08-11-2021,Antoni Vicens Vicens,1,Director general de Relaciones Exteriores,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2093,08-11-2021,Rosa Ana Morillo Rodríguez,1,Directora general de Turismo,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2094,08-11-2021,Virginia Abraham Orte,1,""Directora general de Trabajo, Economía Social y Salud Laboral"",Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2095,08-11-2021,Vanessa Rosselló Garí,1,""Directora general de Promoción Económica, Emprendeduría y Economia Social y Circular"",Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2096,08-11-2021,Xavier Lluís Bacigalupe Blanco,1,Secretario General Consellería de Asuntos Sociales y Deportes,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2097,08-11-2021,Gregorio Molina Panigua,1,Director general de Atención a la Dependencia,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2098,08-11-2021,Teresa Bárbara Vallespir Acosta,1,Directora general de Servicios Sociales,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2099,08-11-2021,Laura Celia Gelabert,1,Directora general de Cooperación,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2100,08-11-2021,Tomeu Barceló Rosselló,1,Secretario General Consellería de Educación y Universidad,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2101,08-11-2021,Antonio Barros Relucio,1,Director general de Formación Profesional y Enseñanzas Artísticas Superiores,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2102,08-11-2021,Amanda Fernández Rubí,1,""Directora general de Primera Infancia, Innovación y Comunidad Educativa"",Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2103,08-11-2021,Agustina Ascensión Villaret González,1,Secretaria Autonómica de Universidad e Investigación de Política Lingüística,Sin partido,Gobierno Illes Balears,""58.000,12"",""4.142,87"",,,,"
"2104,08-11-2021,Beatriu Defior Barcons,1,Directora general de Política Lingüística,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2105,08-11-2021,Atanasio García Pineda,1,Director general de Prestaciones y Farmacia,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2106,08-11-2021,Félix Alonso Cantorné,1,Director general de Consumo,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,08/08/1959"
"2107,08-11-2021,María Antonia Font Olivera,1,Directora general de Salud Pública y Participación,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2108,08-11-2021,Miguel Angel Gascón Mir,1,Defensor de los usuarios del Sistema Público Sanitario,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2109,08-11-2021,Francesc Ramis Oliver,1,Secretario General Consellería de Movilidad y Vivienda,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2110,08-11-2021,Eduardo Arturo Robsy Petrus,1,Director general de Vivienda,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2111,08-11-2021,Bernat Roig Galmes,1,Director general de Arquitectura y Rehabilitación,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2112,08-11-2021,Maria Magdalena Pons Esteva,1,Directora general de Territorio y Paisaje,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2113,08-11-2021,Llorenç Mas Parera,1,Director general de Espacio Naturales y Biodiversidad,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2114,08-11-2021,Jorge Sánchez Fernández,1,""Secretario General Consellería Agricultura, Pesca y Alimentación"",Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2115,08-11-2021,Paula Valero Sáez,1,Directora de Políticas para la Soberanía Alimentaria,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2116,08-11-2021,Gabriel Torrens Llabrés,1,""Director general de Agricultura, Ganadería y Desarrollo"",Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2117,08-11-2021,Ramón Roca Mérida,1,Director general de Modernización y Administración Digital,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2118,08-11-2021,Irene Truyols Cantallops,1,Directora general de Función Pública y Administraciones Públicas,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2119,08-11-2021,Jaume Barceló Huguet,1,Director general deEmergencias e Interior,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2120,08-11-2021,Jesus Juan Jurado Seguí,1,Secretario Autonómico de Memoria Democrática y Buen Gobierno,Sin partido,Gobierno Illes Balears,""58.000,12"",""4.142,87"",,,,"
"2121,08-11-2021,Marina Crespí Gómez,1,Directora general de Transparencia y Buen Gobierno,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2122,08-11-2021,Maria Herranz Amengual,1,Directora general de Participación y Voluntariado,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2123,08-11-2021,Marc Andreu Herrera Oliver,1,Director general de Memoria Democrática,Sin partido,Gobierno Illes Balears,""56.317,46"",""4.022,68"",,,,"
"2124,08-11-2021,Francisco Javier Lambán Montañés,1,Presidente del Gobierno de Aragón,PSOE,Gobierno De Aragón,""87.872,16"",""7.322,68"",,,,"
"2125,08-11-2021,Javier Allué Sus,0,Comisionado para la lucha contra la despoblación,Sin partido,Gobierno De Aragón,""64.743,72"",,,,,"
